Local time,Open,High,Low,Close,Volume
29.01.2020 04:30:00.000 GMT+0530,1.30247,1.30272,1.30230,1.30231,2133.47
29.01.2020 05:30:00.000 GMT+0530,1.30230,1.30273,1.30215,1.30231,2273.72
29.01.2020 06:30:00.000 GMT+0530,1.30232,1.30233,1.30169,1.30170,3174.96
29.01.2020 07:30:00.000 GMT+0530,1.30170,1.30185,1.30149,1.30160,1786.8101
29.01.2020 08:30:00.000 GMT+0530,1.30159,1.30212,1.30159,1.30184,1836.0601
29.01.2020 09:30:00.000 GMT+0530,1.30184,1.30202,1.30165,1.30202,1778.13
29.01.2020 10:30:00.000 GMT+0530,1.30202,1.30255,1.30182,1.30252,1693.85
29.01.2020 11:30:00.000 GMT+0530,1.30252,1.30262,1.30214,1.30229,2468.8899
29.01.2020 12:30:00.000 GMT+0530,1.30225,1.30226,1.30071,1.30095,4489.23
29.01.2020 13:30:00.000 GMT+0530,1.30103,1.30226,1.30036,1.30179,6435.1802
29.01.2020 14:30:00.000 GMT+0530,1.30180,1.30262,1.30097,1.30137,7086.02
29.01.2020 15:30:00.000 GMT+0530,1.30135,1.30186,1.30072,1.30136,4473.8901
29.01.2020 16:30:00.000 GMT+0530,1.30136,1.30159,1.30064,1.30147,3208.3301
29.01.2020 17:30:00.000 GMT+0530,1.30147,1.30203,1.30035,1.30080,4442.5
29.01.2020 18:30:00.000 GMT+0530,1.30079,1.30132,1.29892,1.29898,7937.3701
29.01.2020 19:30:00.000 GMT+0530,1.29898,1.30092,1.29898,1.30083,6689.3901
29.01.2020 20:30:00.000 GMT+0530,1.30084,1.30170,1.29951,1.30017,9293.4502
29.01.2020 21:30:00.000 GMT+0530,1.30017,1.30102,1.29978,1.30100,5596.52
29.01.2020 22:30:00.000 GMT+0530,1.30103,1.30163,1.30059,1.30119,2926.3101
29.01.2020 23:30:00.000 GMT+0530,1.30118,1.30132,1.30079,1.30103,3725.8799
30.01.2020 00:30:00.000 GMT+0530,1.30103,1.30254,1.30084,1.30235,6024.0498
30.01.2020 01:30:00.000 GMT+0530,1.30233,1.30233,1.30097,1.30149,4074.1899
30.01.2020 02:30:00.000 GMT+0530,1.30150,1.30193,1.30112,1.30153,1596.7
30.01.2020 03:30:00.000 GMT+0530,1.30191,1.30191,1.30002,1.30136,3055.1001
30.01.2020 04:30:00.000 GMT+0530,1.30143,1.30217,1.30138,1.30207,1423.85
30.01.2020 05:30:00.000 GMT+0530,1.30207,1.30243,1.30200,1.30211,2028.5601
30.01.2020 06:30:00.000 GMT+0530,1.30212,1.30253,1.30190,1.30191,1864.09
30.01.2020 07:30:00.000 GMT+0530,1.30191,1.30202,1.30150,1.30171,1927.15
30.01.2020 08:30:00.000 GMT+0530,1.30171,1.30171,1.30137,1.30160,1989.6899
30.01.2020 09:30:00.000 GMT+0530,1.30160,1.30173,1.30119,1.30150,1633.95
30.01.2020 10:30:00.000 GMT+0530,1.30150,1.30162,1.30108,1.30144,1786.59
30.01.2020 11:30:00.000 GMT+0530,1.30153,1.30154,1.30098,1.30102,2245.8301
30.01.2020 12:30:00.000 GMT+0530,1.30103,1.30115,1.29953,1.29994,5812.1899
30.01.2020 13:30:00.000 GMT+0530,1.29994,1.30023,1.29773,1.29915,9014.1299
30.01.2020 14:30:00.000 GMT+0530,1.29915,1.30184,1.29851,1.30158,7567.1001
30.01.2020 15:30:00.000 GMT+0530,1.30160,1.30248,1.30078,1.30088,7341.73
30.01.2020 16:30:00.000 GMT+0530,1.30089,1.30695,1.30080,1.30605,8314.9199
30.01.2020 17:30:00.000 GMT+0530,1.30603,1.31021,1.30551,1.30883,20043.6191
30.01.2020 18:30:00.000 GMT+0530,1.30883,1.31084,1.30817,1.30980,17701.7598
30.01.2020 19:30:00.000 GMT+0530,1.30980,1.30992,1.30749,1.30806,11599.3496
30.01.2020 20:30:00.000 GMT+0530,1.30807,1.31025,1.30784,1.30999,11030.25
30.01.2020 21:30:00.000 GMT+0530,1.31001,1.31099,1.30933,1.31058,9108.2998
30.01.2020 22:30:00.000 GMT+0530,1.31058,1.31058,1.30932,1.30945,5415.21
30.01.2020 23:30:00.000 GMT+0530,1.30946,1.30956,1.30826,1.30838,3581.51
31.01.2020 00:30:00.000 GMT+0530,1.30837,1.30880,1.30798,1.30835,6867.25
31.01.2020 01:30:00.000 GMT+0530,1.30837,1.30941,1.30796,1.30936,3868.05
31.01.2020 02:30:00.000 GMT+0530,1.30936,1.30938,1.30895,1.30909,1701.02
31.01.2020 03:30:00.000 GMT+0530,1.30908,1.30921,1.30775,1.30887,2800.3
31.01.2020 04:30:00.000 GMT+0530,1.30888,1.30898,1.30836,1.30846,4397.5098
31.01.2020 05:30:00.000 GMT+0530,1.30846,1.31015,1.30835,1.31010,2079.53
31.01.2020 06:30:00.000 GMT+0530,1.31010,1.31050,1.30942,1.30965,3156.8
31.01.2020 07:30:00.000 GMT+0530,1.30966,1.31034,1.30961,1.30961,2797.52
31.01.2020 08:30:00.000 GMT+0530,1.30961,1.30992,1.30929,1.30939,2329.8101
31.01.2020 09:30:00.000 GMT+0530,1.30939,1.30989,1.30930,1.30980,1753.4399
31.01.2020 10:30:00.000 GMT+0530,1.30980,1.30993,1.30944,1.30966,1926.6899
31.01.2020 11:30:00.000 GMT+0530,1.30965,1.31035,1.30941,1.31007,2031.54
31.01.2020 12:30:00.000 GMT+0530,1.31007,1.31282,1.30976,1.31280,6973.75
31.01.2020 13:30:00.000 GMT+0530,1.31278,1.31409,1.31222,1.31392,7469.1802
31.01.2020 14:30:00.000 GMT+0530,1.31391,1.31400,1.31070,1.31176,9242.75
31.01.2020 15:30:00.000 GMT+0530,1.31176,1.31197,1.30999,1.31025,7722.4302
31.01.2020 16:30:00.000 GMT+0530,1.31023,1.31276,1.31003,1.31262,6996.1602
31.01.2020 17:30:00.000 GMT+0530,1.31262,1.31301,1.31201,1.31217,8917.7197
31.01.2020 18:30:00.000 GMT+0530,1.31216,1.31448,1.31203,1.31441,9372.8203
31.01.2020 19:30:00.000 GMT+0530,1.31446,1.31569,1.31415,1.31476,11867.54
31.01.2020 20:30:00.000 GMT+0530,1.31478,1.31834,1.31386,1.31823,14876.8896
31.01.2020 21:30:00.000 GMT+0530,1.31819,1.31952,1.31768,1.31937,15473.0801
31.01.2020 22:30:00.000 GMT+0530,1.31939,1.31996,1.31856,1.31959,7314.7798
31.01.2020 23:30:00.000 GMT+0530,1.31960,1.31966,1.31834,1.31844,4828.5298
01.02.2020 00:30:00.000 GMT+0530,1.31842,1.32033,1.31827,1.31998,5378.96
01.02.2020 01:30:00.000 GMT+0530,1.31997,1.32056,1.31971,1.32052,6888.8599
01.02.2020 02:30:00.000 GMT+0530,1.32050,1.32090,1.32006,1.32014,5195.0801
01.02.2020 03:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 04:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 05:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 06:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 07:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 08:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 09:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 10:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 11:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 12:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 13:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 14:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 15:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 16:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 17:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 18:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 19:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 20:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 21:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 22:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
01.02.2020 23:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 00:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 01:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 02:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 03:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 04:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 05:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 06:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 07:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 08:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 09:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 10:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 11:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 12:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 13:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 14:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 15:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 16:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 17:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 18:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 19:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 20:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 21:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 22:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
02.02.2020 23:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
03.02.2020 00:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
03.02.2020 01:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
03.02.2020 02:30:00.000 GMT+0530,1.32014,1.32014,1.32014,1.32014,0
03.02.2020 03:30:00.000 GMT+0530,1.31766,1.31793,1.31717,1.31774,2528.1799
03.02.2020 04:30:00.000 GMT+0530,1.31774,1.31837,1.31771,1.31807,4336.0498
03.02.2020 05:30:00.000 GMT+0530,1.31806,1.31815,1.31750,1.31758,3326.8701
03.02.2020 06:30:00.000 GMT+0530,1.31759,1.31820,1.31723,1.31762,5862.9199
03.02.2020 07:30:00.000 GMT+0530,1.31762,1.31782,1.31701,1.31734,5192.5
03.02.2020 08:30:00.000 GMT+0530,1.31734,1.31739,1.31554,1.31580,4396.9199
03.02.2020 09:30:00.000 GMT+0530,1.31577,1.31696,1.31571,1.31636,3378.72
03.02.2020 10:30:00.000 GMT+0530,1.31637,1.31672,1.31614,1.31629,3417.0901
03.02.2020 11:30:00.000 GMT+0530,1.31629,1.31653,1.31531,1.31539,3164.8301
03.02.2020 12:30:00.000 GMT+0530,1.31541,1.31572,1.31403,1.31431,5997.6401
03.02.2020 13:30:00.000 GMT+0530,1.31430,1.31503,1.31124,1.31175,10051.9004
03.02.2020 14:30:00.000 GMT+0530,1.31176,1.31195,1.30796,1.30809,11183.46
03.02.2020 15:30:00.000 GMT+0530,1.30809,1.30813,1.30564,1.30590,15334.0703
03.02.2020 16:30:00.000 GMT+0530,1.30591,1.30704,1.30458,1.30598,11354.3301
03.02.2020 17:30:00.000 GMT+0530,1.30598,1.30639,1.30526,1.30557,6653.2202
03.02.2020 18:30:00.000 GMT+0530,1.30556,1.30649,1.30480,1.30590,8894.2197
03.02.2020 19:30:00.000 GMT+0530,1.30594,1.30601,1.30223,1.30275,11418.7695
03.02.2020 20:30:00.000 GMT+0530,1.30260,1.30284,1.30034,1.30124,14710.1797
03.02.2020 21:30:00.000 GMT+0530,1.30121,1.30164,1.30000,1.30051,8640.04
03.02.2020 22:30:00.000 GMT+0530,1.30051,1.30074,1.29895,1.30050,7012.4902
03.02.2020 23:30:00.000 GMT+0530,1.30050,1.30105,1.29827,1.29941,4130.6699
04.02.2020 00:30:00.000 GMT+0530,1.29941,1.30005,1.29864,1.29980,4202.8501
04.02.2020 01:30:00.000 GMT+0530,1.29978,1.29993,1.29869,1.29912,3435.71
04.02.2020 02:30:00.000 GMT+0530,1.29912,1.30011,1.29883,1.29928,2031.55
04.02.2020 03:30:00.000 GMT+0530,1.29928,1.29962,1.29877,1.29959,1880.53
04.02.2020 04:30:00.000 GMT+0530,1.29959,1.29986,1.29928,1.29963,4149.0498
04.02.2020 05:30:00.000 GMT+0530,1.29963,1.29968,1.29878,1.29913,2702.0801
04.02.2020 06:30:00.000 GMT+0530,1.29913,1.29922,1.29809,1.29902,5108.9399
04.02.2020 07:30:00.000 GMT+0530,1.29902,1.29929,1.29826,1.29922,5133.96
04.02.2020 08:30:00.000 GMT+0530,1.29925,1.30019,1.29915,1.29989,4812.7402
04.02.2020 09:30:00.000 GMT+0530,1.29989,1.30143,1.29984,1.30069,4448.5098
04.02.2020 10:30:00.000 GMT+0530,1.30069,1.30231,1.30055,1.30131,4283.7202
04.02.2020 11:30:00.000 GMT+0530,1.30131,1.30205,1.29951,1.29953,6394.3501
04.02.2020 12:30:00.000 GMT+0530,1.29952,1.29955,1.29410,1.29451,12301.8799
04.02.2020 13:30:00.000 GMT+0530,1.29452,1.29885,1.29451,1.29869,12566.8701
04.02.2020 14:30:00.000 GMT+0530,1.29868,1.30253,1.29803,1.30159,15036.04
04.02.2020 15:30:00.000 GMT+0530,1.30161,1.30179,1.30004,1.30065,9961.4805
04.02.2020 16:30:00.000 GMT+0530,1.30059,1.30163,1.30039,1.30132,5852.98
04.02.2020 17:30:00.000 GMT+0530,1.30141,1.30222,1.30079,1.30114,9603.9404
04.02.2020 18:30:00.000 GMT+0530,1.30113,1.30464,1.30089,1.30289,15761.7197
04.02.2020 19:30:00.000 GMT+0530,1.30289,1.30343,1.30117,1.30216,11684.5996
04.02.2020 20:30:00.000 GMT+0530,1.30212,1.30360,1.30198,1.30252,11217.54
04.02.2020 21:30:00.000 GMT+0530,1.30252,1.30286,1.30178,1.30278,7529.77
04.02.2020 22:30:00.000 GMT+0530,1.30277,1.30353,1.30270,1.30316,4706.5298
04.02.2020 23:30:00.000 GMT+0530,1.30315,1.30438,1.30306,1.30406,3509.3799
05.02.2020 00:30:00.000 GMT+0530,1.30409,1.30415,1.30364,1.30366,2885.45
05.02.2020 01:30:00.000 GMT+0530,1.30365,1.30377,1.30304,1.30333,3249.1201
05.02.2020 02:30:00.000 GMT+0530,1.30332,1.30335,1.30266,1.30293,2280.51
05.02.2020 03:30:00.000 GMT+0530,1.30293,1.30386,1.30262,1.30277,3215.1499
05.02.2020 04:30:00.000 GMT+0530,1.30277,1.30332,1.30276,1.30302,1660
05.02.2020 05:30:00.000 GMT+0530,1.30302,1.30330,1.30261,1.30280,3860.3101
05.02.2020 06:30:00.000 GMT+0530,1.30279,1.30279,1.30177,1.30230,6172.0601
05.02.2020 07:30:00.000 GMT+0530,1.30229,1.30237,1.30117,1.30167,4844.9702
05.02.2020 08:30:00.000 GMT+0530,1.30167,1.30241,1.30163,1.30220,4707.8301
05.02.2020 09:30:00.000 GMT+0530,1.30219,1.30230,1.30180,1.30180,2019.73
05.02.2020 10:30:00.000 GMT+0530,1.30180,1.30185,1.30147,1.30174,2358.55
05.02.2020 11:30:00.000 GMT+0530,1.30174,1.30213,1.30151,1.30169,2739.71
05.02.2020 12:30:00.000 GMT+0530,1.30169,1.30376,1.30084,1.30371,8011.0098
05.02.2020 13:30:00.000 GMT+0530,1.30369,1.30526,1.30339,1.30471,13724.2002
05.02.2020 14:30:00.000 GMT+0530,1.30473,1.30697,1.30335,1.30660,13543.0098
05.02.2020 15:30:00.000 GMT+0530,1.30655,1.30655,1.30471,1.30509,8037.6201
05.02.2020 16:30:00.000 GMT+0530,1.30511,1.30671,1.30470,1.30600,7796.77
05.02.2020 17:30:00.000 GMT+0530,1.30602,1.30611,1.30418,1.30469,6942.98
05.02.2020 18:30:00.000 GMT+0530,1.30469,1.30541,1.29913,1.30087,15933.0703
05.02.2020 19:30:00.000 GMT+0530,1.30086,1.30129,1.29560,1.29623,18962.7402
05.02.2020 20:30:00.000 GMT+0530,1.29621,1.29959,1.29581,1.29836,15324.3398
05.02.2020 21:30:00.000 GMT+0530,1.29834,1.30030,1.29807,1.29987,7160.8501
05.02.2020 22:30:00.000 GMT+0530,1.29986,1.30099,1.29980,1.30038,5262.1602
05.02.2020 23:30:00.000 GMT+0530,1.30044,1.30077,1.30002,1.30026,3260.1001
06.02.2020 00:30:00.000 GMT+0530,1.30025,1.30028,1.29868,1.29875,4428.4399
06.02.2020 01:30:00.000 GMT+0530,1.29882,1.29928,1.29857,1.29916,3481.6201
06.02.2020 02:30:00.000 GMT+0530,1.29913,1.30019,1.29908,1.30005,2477.5601
06.02.2020 03:30:00.000 GMT+0530,1.30017,1.30017,1.29906,1.29972,2645.45
06.02.2020 04:30:00.000 GMT+0530,1.29968,1.29994,1.29931,1.29949,2305.4399
06.02.2020 05:30:00.000 GMT+0530,1.29949,1.29969,1.29850,1.29863,3190.1799
06.02.2020 06:30:00.000 GMT+0530,1.29864,1.29901,1.29821,1.29882,4587.3999
06.02.2020 07:30:00.000 GMT+0530,1.29882,1.29888,1.29821,1.29845,2633.03
06.02.2020 08:30:00.000 GMT+0530,1.29843,1.29908,1.29824,1.29857,3613.6201
06.02.2020 09:30:00.000 GMT+0530,1.29858,1.29880,1.29796,1.29798,4114.8501
06.02.2020 10:30:00.000 GMT+0530,1.29799,1.29844,1.29714,1.29843,4187.6499
06.02.2020 11:30:00.000 GMT+0530,1.29843,1.29862,1.29793,1.29827,4203.27
06.02.2020 12:30:00.000 GMT+0530,1.29825,1.29964,1.29805,1.29809,6650.7798
06.02.2020 13:30:00.000 GMT+0530,1.29811,1.29923,1.29767,1.29855,9264.4697
06.02.2020 14:30:00.000 GMT+0530,1.29858,1.29986,1.29671,1.29743,7915.7402
06.02.2020 15:30:00.000 GMT+0530,1.29743,1.29804,1.29613,1.29625,7420.52
06.02.2020 16:30:00.000 GMT+0530,1.29627,1.29688,1.29521,1.29630,7053.0801
06.02.2020 17:30:00.000 GMT+0530,1.29631,1.29774,1.29569,1.29730,6211.9102
06.02.2020 18:30:00.000 GMT+0530,1.29731,1.29790,1.29480,1.29658,11670.9805
06.02.2020 19:30:00.000 GMT+0530,1.29658,1.29708,1.29533,1.29533,9919.1299
06.02.2020 20:30:00.000 GMT+0530,1.29532,1.29576,1.29220,1.29277,11934.54
06.02.2020 21:30:00.000 GMT+0530,1.29278,1.29419,1.29224,1.29313,7008.6899
06.02.2020 22:30:00.000 GMT+0530,1.29313,1.29360,1.29277,1.29337,3575.95
06.02.2020 23:30:00.000 GMT+0530,1.29337,1.29352,1.29251,1.29268,1926.75
07.02.2020 00:30:00.000 GMT+0530,1.29270,1.29302,1.29211,1.29227,2812.7
07.02.2020 01:30:00.000 GMT+0530,1.29227,1.29321,1.29224,1.29249,3362.2
07.02.2020 02:30:00.000 GMT+0530,1.29252,1.29287,1.29232,1.29238,2091.8
07.02.2020 03:30:00.000 GMT+0530,1.29238,1.29291,1.29235,1.29270,2315.1001
07.02.2020 04:30:00.000 GMT+0530,1.29270,1.29301,1.29261,1.29299,2322.7
07.02.2020 05:30:00.000 GMT+0530,1.29296,1.29359,1.29261,1.29357,1748.27
07.02.2020 06:30:00.000 GMT+0530,1.29356,1.29386,1.29319,1.29366,5272.7998
07.02.2020 07:30:00.000 GMT+0530,1.29367,1.29435,1.29349,1.29416,5591.7402
07.02.2020 08:30:00.000 GMT+0530,1.29414,1.29439,1.29377,1.29377,4302.2598
07.02.2020 09:30:00.000 GMT+0530,1.29378,1.29397,1.29347,1.29374,3151.46
07.02.2020 10:30:00.000 GMT+0530,1.29375,1.29425,1.29358,1.29403,3444.79
07.02.2020 11:30:00.000 GMT+0530,1.29405,1.29459,1.29370,1.29424,5715.77
07.02.2020 12:30:00.000 GMT+0530,1.29427,1.29452,1.29319,1.29332,10673.8496
07.02.2020 13:30:00.000 GMT+0530,1.29335,1.29375,1.29211,1.29257,11094.5801
07.02.2020 14:30:00.000 GMT+0530,1.29257,1.29351,1.29236,1.29291,7668.6001
07.02.2020 15:30:00.000 GMT+0530,1.29291,1.29448,1.29249,1.29289,8692.21
07.02.2020 16:30:00.000 GMT+0530,1.29289,1.29362,1.29249,1.29309,6186.5498
07.02.2020 17:30:00.000 GMT+0530,1.29309,1.29465,1.29298,1.29464,5337.6699
07.02.2020 18:30:00.000 GMT+0530,1.29452,1.29514,1.29319,1.29333,12862.25
07.02.2020 19:30:00.000 GMT+0530,1.29332,1.29587,1.29216,1.29512,13641.7197
07.02.2020 20:30:00.000 GMT+0530,1.29512,1.29589,1.29364,1.29390,14800.6201
07.02.2020 21:30:00.000 GMT+0530,1.29390,1.29402,1.28987,1.29057,13229.6299
07.02.2020 22:30:00.000 GMT+0530,1.29058,1.29070,1.28942,1.29007,5368.27
07.02.2020 23:30:00.000 GMT+0530,1.29004,1.29016,1.28902,1.28930,3213.9299
08.02.2020 00:30:00.000 GMT+0530,1.28932,1.28968,1.28865,1.28870,2459.1001
08.02.2020 01:30:00.000 GMT+0530,1.28871,1.28924,1.28822,1.28842,2567.01
08.02.2020 02:30:00.000 GMT+0530,1.28839,1.28880,1.28813,1.28818,3612.26
08.02.2020 03:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 04:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 05:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 06:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 07:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 08:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 09:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 10:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 11:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 12:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 13:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 14:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 15:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 16:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 17:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 18:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 19:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 20:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 21:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 22:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
08.02.2020 23:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 00:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 01:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 02:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 03:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 04:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 05:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 06:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 07:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 08:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 09:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 10:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 11:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 12:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 13:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 14:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 15:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 16:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 17:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 18:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 19:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 20:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 21:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 22:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
09.02.2020 23:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
10.02.2020 00:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
10.02.2020 01:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
10.02.2020 02:30:00.000 GMT+0530,1.28818,1.28818,1.28818,1.28818,0
10.02.2020 03:30:00.000 GMT+0530,1.28843,1.28916,1.28822,1.28876,2261.1699
10.02.2020 04:30:00.000 GMT+0530,1.28885,1.28913,1.28844,1.28893,3401.0801
10.02.2020 05:30:00.000 GMT+0530,1.28894,1.28965,1.28873,1.28932,2740.26
10.02.2020 06:30:00.000 GMT+0530,1.28932,1.28970,1.28910,1.28929,3164.02
10.02.2020 07:30:00.000 GMT+0530,1.28931,1.29002,1.28929,1.28999,2387.97
10.02.2020 08:30:00.000 GMT+0530,1.28998,1.29024,1.28929,1.28957,2967.79
10.02.2020 09:30:00.000 GMT+0530,1.28956,1.29055,1.28919,1.29053,1691.92
10.02.2020 10:30:00.000 GMT+0530,1.29053,1.29085,1.29031,1.29071,2119.97
10.02.2020 11:30:00.000 GMT+0530,1.29069,1.29074,1.28997,1.29008,2519.6399
10.02.2020 12:30:00.000 GMT+0530,1.29008,1.29008,1.28716,1.28743,6868.4302
10.02.2020 13:30:00.000 GMT+0530,1.28742,1.28974,1.28727,1.28924,7901.1602
10.02.2020 14:30:00.000 GMT+0530,1.28921,1.29147,1.28878,1.29107,9653.9697
10.02.2020 15:30:00.000 GMT+0530,1.29106,1.29316,1.29076,1.29229,8750.8496
